Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2000,69,1772,420,42.0,228,1772
10000,69,8943,562,56.2,1057,8943
20000,69,17889,926,92.6,2111,17889
40000,69,35794,643,64.3,4206,35794
60000,69,53875,679,67.9,6125,53875
80000,69,72041,558,55.8,7959,72041
100000,69,89897,739,73.9,10103,89897
2,70,2,1,0.1,0,2
3,70,3,1,0.1,0,3
100,70,81,46,4.6,19,81
200,70,168,93,9.3,32,168
2000,70,1762,313,31.3,238,1762
10000,70,8926,514,51.4,1074,8926
20000,70,17923,896,89.6,2077,17923
40000,70,35807,925,92.5,4193,35807
60000,70,53833,885,88.5,6167,53833
80000,70,71851,858,85.8,8149,71851
100000,70,89887,876,87.6,10113,89887
2,71,2,1,0.1,0,2
3,71,3,1,0.1,0,3
100,71,87,48,4.8,13,87
200,71,179,94,9.4,21,179
2000,71,1763,319,31.9,237,1763
10000,71,8951,624,62.4,1049,8951
20000,71,17814,859,85.9,2186,17814
40000,71,35866,1125,112.5,4134,35866
60000,71,53941,839,83.9,6059,53941
80000,71,71834,625,62.5,8166,71834
100000,71,89903,945,94.5,10097,89903
2,72,1,1,0.1,1,1
3,72,2,1,0.1,1,2
100,72,87,47,4.7,13,87
200,72,178,88,8.8,22,178
2000,72,1743,391,39.1,257,1743
10000,72,8912,618,61.8,1088,8912
20000,72,17945,693,69.3,2055,17945
40000,72,35890,815,81.5,4110,35890
60000,72,53877,725,72.5,6123,53877
80000,72,71881,654,65.4,8119,71881
100000,72,89919,750,75.0,10081,89919
2,73,2,1,0.1,0,2
3,73,3,1,0.1,0,3
100,73,78,39,3.9,22,78
200,73,173,88,8.8,27,173
2000,73,1756,350,35.0,244,1756
10000,73,8937,564,56.4,1063,8937
20000,73,17872,575,57.5,2128,17872
40000,73,35956,814,81.4,4044,35956
60000,73,53877,690,69.0,6123,53877
80000,73,71915,1011,101.1,8085,71915
100000,73,90151,959,95.9,9849,90151
2,74,2,1,0.1,0,2
3,74,3,1,0.1,0,3
100,74,86,48,4.8,14,86
200,74,180,96,9.6,20,180
2000,74,1735,376,37.6,265,1735
10000,74,8946,594,59.4,1054,8946
20000,74,17966,786,78.6,2034,17966
40000,74,35879,981,98.1,4121,35879
60000,74,53898,1154,115.4,6102,53898
80000,74,71840,837,83.7,8160,71840
100000,74,89927,904,90.4,10073,89927
2,75,1,1,0.1,1,1
3,75,2,1,0.1,1,2
100,75,85,49,4.9,15,85
200,75,168,77,7.7,32,168
2000,75,1758,444,44.4,242,1758
10000,75,8904,641,64.1,1096,8904
20000,75,17885,678,67.8,2115,17885
40000,75,35990,952,95.2,4010,35990
60000,75,53902,545,54.5,6098,53902
80000,75,71893,1084,108.4,8107,71893
100000,75,89896,1018,101.8,10104,89896
2,76,2,1,0.1,0,2
3,76,1,1,0.1,2,1
100,76,89,46,4.6,11,89
200,76,172,89,8.9,28,172
2000,76,1773,312,31.2,227,1773
10000,76,8907,467,46.7,1093,8907
20000,76,17951,694,69.4,2049,17951
40000,76,35932,1155,115.5,4068,35932
60000,76,53899,838,83.8,6101,53899
80000,76,71926,790,79.0,8074,71926
100000,76,89958,803,80.3,10042,89958
2,77,2,1,0.1,0,2
3,77,2,1,0.1,1,2
100,77,79,47,4.7,21,79
200,77,166,74,7.4,34,166
2000,77,1789,359,35.9,211,1789
10000,77,8971,669,66.9,1029,8971
20000,77,17943,760,76.0,2057,17943
40000,77,35967,804,80.4,4033,35967
60000,77,53906,660,66.0,6094,53906
80000,77,71902,901,90.1,8098,71902
100000,77,90084,1100,110.0,9916,90084
2,78,2,1,0.1,0,2
3,78,2,1,0.1,1,2
100,78,88,45,4.5,12,88
200,78,166,96,9.6,34,166
2000,78,1744,306,30.6,256,1744
10000,78,8951,584,58.4,1049,8951
20000,78,18049,632,63.2,1951,18049
40000,78,35997,773,77.3,4003,35997
60000,78,53912,892,89.2,6088,53912
80000,78,72059,737,73.7,7941,72059
100000,78,89892,852,85.2,10108,89892
2,79,2,1,0.1,0,2
3,79,3,1,0.1,0,3
100,79,88,48,4.8,12,88
200,79,164,83,8.3,36,164
2000,79,1758,357,35.7,242,1758
10000,79,8905,574,57.4,1095,8905
20000,79,17955,553,55.3,2045,17955
40000,79,35834,845,84.5,4166,35834
60000,79,53971,709,70.9,6029,53971
80000,79,71959,965,96.5,8041,71959
100000,79,89914,733,73.3,10086,89914
2,80,1,1,0.1,1,1
3,80,2,1,0.1,1,2
100,80,85,44,4.4,15,85
200,80,174,88,8.8,26,174
2000,80,1764,457,45.7,236,1764
10000,80,8966,859,85.9,1034,8966
20000,80,17944,775,77.5,2056,17944
40000,80,35953,710,71.0,4047,35953
60000,80,53951,800,80.0,6049,53951
80000,80,71914,730,73.0,8086,71914
100000,80,89978,942,94.2,10022,89978
2,81,1,1,0.1,1,1
3,81,2,2,0.2,1,2
100,81,88,47,4.7,12,88
200,81,170,82,8.2,30,170
2000,81,1765,343,34.3,235,1765
10000,81,8924,571,57.1,1076,8924
20000,81,17961,847,84.7,2039,17961
40000,81,35973,486,48.6,4027,35973
60000,81,53861,623,62.3,6139,53861
80000,81,71917,895,89.5,8083,71917
100000,81,89974,786,78.6,10026,89974
2,82,2,1,0.1,0,2
3,82,3,1,0.1,0,3
100,82,85,47,4.7,15,85
200,82,181,82,8.2,19,181
2000,82,1789,380,38.0,211,1789
10000,82,8986,472,47.2,1014,8986
20000,82,17940,446,44.6,2060,17940
40000,82,35992,739,73.9,4008,35992
60000,82,53918,570,57.0,6082,53918
80000,82,71932,1013,101.3,8068,71932
100000,82,90052,762,76.2,9948,90052
2,83,2,1,0.1,0,2
3,83,3,1,0.1,0,3
100,83,91,47,4.7,9,91
200,83,175,98,9.8,25,175
2000,83,1778,392,39.2,222,1778
10000,83,8937,718,71.8,1063,8937
20000,83,17965,703,70.3,2035,17965
40000,83,35866,977,97.7,4134,35866
60000,83,54050,607,60.7,5950,54050
80000,83,71879,835,83.5,8121,71879
100000,83,90026,752,75.2,9974,90026
2,84,2,1,0.1,0,2
3,84,3,1,0.1,0,3
100,84,85,47,4.7,15,85
200,84,168,93,9.3,32,168
2000,84,1774,261,26.1,226,1774
10000,84,8951,584,58.4,1049,8951
20000,84,17870,584,58.4,2130,17870
40000,84,35965,576,57.6,4035,35965
60000,84,53929,768,76.8,6071,53929
80000,84,71870,810,81.0,8130,71870
100000,84,90073,686,68.6,9927,90073
2,85,2,1,0.1,0,2
3,85,3,1,0.1,0,3
100,85,83,46,4.6,17,83
200,85,170,85,8.5,30,170
2000,85,1767,422,42.2,233,1767
10000,85,8937,474,47.4,1063,8937
20000,85,17934,789,78.9,2066,17934
40000,85,35919,827,82.7,4081,35919
60000,85,53937,1214,121.4,6063,53937
80000,85,71892,830,83.0,8108,71892
100000,85,89952,794,79.4,10048,89952
2,86,2,1,0.1,0,2
3,86,2,1,0.1,1,2
100,86,86,42,4.2,14,86
200,86,172,82,8.2,28,172
2000,86,1767,324,32.4,233,1767
10000,86,8958,528,52.8,1042,8958
20000,86,17948,705,70.5,2052,17948
40000,86,35883,973,97.3,4117,35883
60000,86,54013,672,67.2,5987,54013
80000,86,71897,722,72.2,8103,71897
100000,86,89923,573,57.3,10077,89923
2,87,2,1,0.1,0,2
3,87,2,1,0.1,1,2
100,87,90,45,4.5,10,90
200,87,175,91,9.1,25,175
2000,87,1731,377,37.7,269,1731
10000,87,8888,841,84.1,1112,8888
20000,87,17932,591,59.1,2068,17932
40000,87,35960,894,89.4,4040,35960
60000,87,53919,870,87.0,6081,53919
80000,87,72010,886,88.6,7990,72010
100000,87,89888,798,79.8,10112,89888
2,88,2,1,0.1,0,2
3,88,3,1,0.1,0,3
100,88,86,48,4.8,14,86
200,88,176,91,9.1,24,176
2000,88,1755,397,39.7,245,1755
10000,88,8916,570,57.0,1084,8916
20000,88,17890,974,97.4,2110,17890
40000,88,35916,686,68.6,4084,35916
60000,88,53912,809,80.9,6088,53912
80000,88,71836,820,82.0,8164,71836
100000,88,89917,929,92.9,10083,89917
2,89,2,1,0.1,0,2
3,89,2,1,0.1,1,2
100,89,82,50,5.0,18,82
200,89,174,74,7.4,26,174
2000,89,1747,364,36.4,253,1747
10000,89,8946,816,81.6,1054,8946
20000,89,17885,589,58.9,2115,17885
40000,89,35854,879,87.9,4146,35854
60000,89,53934,772,77.2,6066,53934
80000,89,71955,856,85.6,8045,71955
100000,89,89788,898,89.8,10212,89788
2,90,0,1,0.1,2,0
3,90,3,1,0.1,0,3
100,90,83,46,4.6,17,83
200,90,175,78,7.8,25,175
2000,90,1756,351,35.1,244,1756
10000,90,8904,730,73.0,1096,8904
20000,90,17989,638,63.8,2011,17989
40000,90,35819,789,78.9,4181,35819
60000,90,53929,537,53.7,6071,53929
80000,90,71929,825,82.5,8071,71929
100000,90,89832,743,74.3,10168,89832
2,91,2,1,0.1,0,2
3,91,2,1,0.1,1,2
100,91,81,46,4.6,19,81
200,91,175,93,9.3,25,175
2000,91,1764,230,23.0,236,1764
10000,91,8944,534,53.4,1056,8944
20000,91,17942,819,81.9,2058,17942
40000,91,35876,840,84.0,4124,35876
60000,91,53780,711,71.1,6220,53780
80000,91,71906,1226,122.6,8094,71906
100000,91,89862,934,93.4,10138,89862
2,92,2,1,0.1,0,2
3,92,3,1,0.1,0,3
100,92,80,46,4.6,20,80
200,92,166,87,8.7,34,166
2000,92,1769,364,36.4,231,1769
10000,92,8949,449,44.9,1051,8949
20000,92,17923,805,80.5,2077,17923
40000,92,35905,696,69.6,4095,35905
60000,92,53983,1075,107.5,6017,53983
80000,92,71970,802,80.2,8030,71970
100000,92,89967,831,83.1,10033,89967
2,93,2,1,0.1,0,2
3,93,3,1,0.1,0,3
100,93,90,48,4.8,10,90
200,93,167,83,8.3,33,167
2000,93,1790,259,25.9,210,1790
10000,93,8961,570,57.0,1039,8961
20000,93,17884,1003,100.3,2116,17884
40000,93,36054,660,66.0,3946,36054
60000,93,53835,967,96.7,6165,53835
80000,93,71907,956,95.6,8093,71907
100000,93,89891,877,87.7,10109,89891
2,94,1,1,0.1,1,1
3,94,3,1,0.1,0,3
100,94,89,49,4.9,11,89
200,94,174,74,7.4,26,174
2000,94,1754,353,35.3,246,1754
10000,94,8963,533,53.3,1037,8963
20000,94,18035,744,74.4,1965,18035
40000,94,35894,919,91.9,4106,35894
60000,94,53913,743,74.3,6087,53913
80000,94,71840,784,78.4,8160,71840
100000,94,89822,1077,107.7,10178,89822
2,95,1,1,0.1,1,1
3,95,1,1,0.1,2,1
100,95,86,50,5.0,14,86
200,95,174,80,8.0,26,174
2000,95,1751,422,42.2,249,1751
10000,95,8903,575,57.5,1097,8903
20000,95,17957,704,70.4,2043,17957
40000,95,35943,692,69.2,4057,35943
60000,95,53871,798,79.8,6129,53871
80000,95,71988,961,96.1,8012,71988
100000,95,90049,863,86.3,9951,90049
2,96,1,1,0.1,1,1
3,96,2,1,0.1,1,2
100,96,85,43,4.3,15,85
200,96,175,83,8.3,25,175
2000,96,1786,367,36.7,214,1786
10000,96,8953,420,42.0,1047,8953
20000,96,17976,595,59.5,2024,17976
40000,96,35939,875,87.5,4061,35939
60000,96,53913,737,73.7,6087,53913
80000,96,71937,737,73.7,8063,71937
100000,96,89894,1324,132.4,10106,89894
2,97,2,1,0.1,0,2
3,97,3,1,0.1,0,3
100,97,88,47,4.7,12,88
200,97,174,95,9.5,26,174
2000,97,1755,366,36.6,245,1755
10000,97,8982,654,65.4,1018,8982
20000,97,17875,606,60.6,2125,17875
40000,97,36007,758,75.8,3993,36007
60000,97,53880,890,89.0,6120,53880
80000,97,71911,1210,121.0,8089,71911
100000,97,89942,894,89.4,10058,89942
2,98,2,1,0.1,0,2
3,98,2,1,0.1,1,2
100,98,84,43,4.3,16,84
200,98,172,87,8.7,28,172
2000,98,1796,347,34.7,204,1796
10000,98,8933,630,63.0,1067,8933
20000,98,17930,820,82.0,2070,17930
40000,98,35884,551,55.1,4116,35884
60000,98,54019,697,69.7,5981,54019
80000,98,71810,659,65.9,8190,71810
100000,98,89941,728,72.8,10059,89941
2,99,2,1,0.1,0,2
3,99,1,2,0.2,2,1
100,99,77,49,4.9,23,77
200,99,170,75,7.5,30,170
2000,99,1755,425,42.5,245,1755
10000,99,8929,563,56.3,1071,8929
20000,99,17879,853,85.3,2121,17879
40000,99,35911,694,69.4,4089,35911
60000,99,54074,676,67.6,5926,54074
80000,99,71794,1069,106.9,8206,71794
100000,99,89838,1064,106.4,10162,89838
2,100,0,1,0.1,2,0
3,100,0,1,0.1,3,0
100,100,82,44,4.4,18,82
200,100,182,90,9.0,18,182
2000,100,1762,379,37.9,238,1762
10000,100,8928,564,56.4,1072,8928
20000,100,17951,586,58.6,2049,17951
40000,100,35952,582,58.2,4048,35952
60000,100,53848,713,71.3,6152,53848
80000,100,71952,812,81.2,8048,71952
100000,100,89939,1145,114.5,10061,89939
