Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
80000,67,71970,2,0.2,8030,71970
100000,67,84942,50000,5000.0,15058,84942
2,68,1,2,0.2,1,1
3,68,3,3,0.3,0,3
100,68,80,50,5.0,20,80
200,68,172,1,0.1,28,172
2000,68,1698,1000,100.0,302,1698
10000,68,7976,9996,999.6,2024,7976
20000,68,17960,4,0.4,2040,17960
40000,68,35931,1,0.1,4069,35931
60000,68,50907,30000,3000.0,9093,50907
80000,68,71932,1,0.1,8068,71932
100000,68,84879,50000,5000.0,15121,84879
2,69,2,2,0.2,0,2
3,69,1,3,0.3,2,1
100,69,80,99,9.9,20,80
200,69,164,100,10.0,36,164
2000,69,1611,1999,199.9,389,1611
10000,69,8999,4,0.4,1001,8999
20000,69,17983,6,0.6,2017,17983
40000,69,36056,1,0.1,3944,36056
60000,69,54112,1,0.1,5888,54112
80000,69,71954,2,0.2,8046,71954
100000,69,89924,2,0.2,10076,89924
2,70,1,2,0.2,1,1
3,70,2,3,0.3,1,2
100,70,93,1,0.1,7,93
200,70,184,3,0.3,16,184
2000,70,1603,1998,199.8,397,1603
10000,70,9003,5,0.5,997,9003
20000,70,18030,2,0.2,1970,18030
40000,70,32067,39998,3999.8,7933,32067
60000,70,53888,1,0.1,6112,53888
80000,70,71912,3,0.3,8088,71912
100000,70,90162,5,0.5,9838,90162
2,71,1,2,0.2,1,1
3,71,3,3,0.3,0,3
100,71,82,50,5.0,18,82
200,71,180,1,0.1,20,180
2000,71,1805,1,0.1,195,1805
10000,71,9018,3,0.3,982,9018
20000,71,16975,10000,1000.0,3025,16975
40000,71,32081,39998,3999.8,7919,32081
60000,71,48141,59993,5999.3,11859,48141
80000,71,72047,1,0.1,7953,72047
100000,71,79911,99993,9999.3,20089,79911
2,72,2,2,0.2,0,2
3,72,2,3,0.3,1,2
100,72,84,50,5.0,16,84
200,72,181,1,0.1,19,181
2000,72,1807,1,0.1,193,1807
10000,72,8977,5,0.5,1023,8977
20000,72,16941,10000,1000.0,3059,16941
40000,72,36126,3,0.3,3874,36126
60000,72,54017,5,0.5,5983,54017
80000,72,71851,5,0.5,8149,71851
100000,72,89954,2,0.2,10046,89954
2,73,1,2,0.2,1,1
3,73,2,3,0.3,1,2
100,73,88,1,0.1,12,88
200,73,173,100,10.0,27,173
2000,73,1692,1000,100.0,308,1692
10000,73,9012,3,0.3,988,9012
20000,73,16077,19995,1999.5,3923,16077
40000,73,34055,20000,2000.0,5945,34055
60000,73,54057,1,0.1,5943,54057
80000,73,64032,79998,7999.8,15968,64032
100000,73,84740,50000,5000.0,15260,84740
2,74,2,2,0.2,0,2
3,74,2,3,0.3,1,2
100,74,89,1,0.1,11,89
200,74,179,3,0.3,21,179
2000,74,1607,1997,199.7,393,1607
10000,74,7981,9999,999.9,2019,7981
20000,74,18009,6,0.6,1991,18009
40000,74,36059,1,0.1,3941,36059
60000,74,47934,59998,5999.8,12066,47934
80000,74,64160,79993,7999.3,15840,64160
100000,74,89957,3,0.3,10043,89957
2,75,2,2,0.2,0,2
3,75,2,3,0.3,1,2
100,75,79,50,5.0,21,79
200,75,179,3,0.3,21,179
2000,75,1797,1,0.1,203,1797
10000,75,8993,5,0.5,1007,8993
20000,75,18020,1,0.1,1980,18020
40000,75,36054,1,0.1,3946,36054
60000,75,54121,6,0.6,5879,54121
80000,75,64008,79998,7999.8,15992,64008
100000,75,79938,99999,9999.9,20062,79938
2,76,2,2,0.2,0,2
3,76,2,3,0.3,1,2
100,76,85,1,0.1,15,85
200,76,157,198,19.8,43,157
2000,76,1789,1,0.1,211,1789
10000,76,8548,5000,500.0,1452,8548
20000,76,17926,1,0.1,2074,17926
40000,76,32066,39997,3999.7,7934,32066
60000,76,53996,2,0.2,6004,53996
80000,76,63985,79999,7999.9,16015,63985
100000,76,89692,4,0.4,10308,89692
2,77,2,2,0.2,0,2
3,77,2,3,0.3,1,2
100,77,77,98,9.8,23,77
200,77,178,1,0.1,22,178
2000,77,1727,1000,100.0,273,1727
10000,77,9024,3,0.3,976,9024
20000,77,18015,3,0.3,1985,18015
40000,77,35926,1,0.1,4074,35926
60000,77,54045,4,0.4,5955,54045
80000,77,72054,3,0.3,7946,72054
100000,77,89990,5,0.5,10010,89990
2,78,2,2,0.2,0,2
3,78,2,3,0.3,1,2
100,78,82,50,5.0,18,82
200,78,181,100,10.0,19,181
2000,78,1714,1000,100.0,286,1714
10000,78,7967,9996,999.6,2033,7967
20000,78,16029,19996,1999.6,3971,16029
40000,78,33998,20000,2000.0,6002,33998
60000,78,47980,59997,5999.7,12020,47980
80000,78,63898,79994,7999.4,16102,63898
100000,78,89858,3,0.3,10142,89858
2,79,2,2,0.2,0,2
3,79,3,3,0.3,0,3
100,79,88,50,5.0,12,88
200,79,149,198,19.8,51,149
2000,79,1715,1000,100.0,285,1715
10000,79,8007,9996,999.6,1993,8007
20000,79,17970,2,0.2,2030,17970
40000,79,32137,39998,3999.8,7863,32137
60000,79,47923,59999,5999.9,12077,47923
80000,79,72147,1,0.1,7853,72147
100000,79,90005,3,0.3,9995,90005
2,80,2,2,0.2,0,2
3,80,1,3,0.3,2,1
100,80,92,50,5.0,8,92
200,80,159,199,19.9,41,159
2000,80,1698,1000,100.0,302,1698
10000,80,9005,2,0.2,995,9005
20000,80,16022,19996,1999.6,3978,16022
40000,80,35930,1,0.1,4070,35930
60000,80,53950,7,0.7,6050,53950
80000,80,71830,1,0.1,8170,71830
100000,80,90231,2,0.2,9769,90231
2,81,1,2,0.2,1,1
3,81,1,3,0.3,2,1
100,81,81,98,9.8,19,81
200,81,188,3,0.3,12,188
2000,81,1781,2,0.2,219,1781
10000,81,9003,2,0.2,997,9003
20000,81,17014,10000,1000.0,2986,17014
40000,81,35987,5,0.5,4013,35987
60000,81,53933,3,0.3,6067,53933
80000,81,72076,4,0.4,7924,72076
100000,81,90033,6,0.6,9967,90033
2,82,1,2,0.2,1,1
3,82,3,3,0.3,0,3
100,82,88,50,5.0,12,88
200,82,167,100,10.0,33,167
2000,82,1796,3,0.3,204,1796
10000,82,8542,5000,500.0,1458,8542
20000,82,16969,10000,1000.0,3031,16969
40000,82,36068,1,0.1,3932,36068
60000,82,53941,6,0.6,6059,53941
80000,82,71985,2,0.2,8015,71985
100000,82,80186,99999,9999.9,19814,80186
2,83,2,2,0.2,0,2
3,83,3,3,0.3,0,3
100,83,92,1,0.1,8,92
200,83,157,197,19.7,43,157
2000,83,1700,1000,100.0,300,1700
10000,83,9005,5,0.5,995,9005
20000,83,18002,2,0.2,1998,18002
40000,83,35917,3,0.3,4083,35917
60000,83,54091,3,0.3,5909,54091
80000,83,63892,79997,7999.7,16108,63892
100000,83,84860,50000,5000.0,15140,84860
2,84,0,2,0.2,2,0
3,84,2,3,0.3,1,2
100,84,88,50,5.0,12,88
200,84,172,100,10.0,28,172
2000,84,1790,4,0.4,210,1790
10000,84,8489,5000,500.0,1511,8489
20000,84,15979,19998,1999.8,4021,15979
40000,84,35986,1,0.1,4014,35986
60000,84,48240,59999,5999.9,11760,48240
80000,84,71922,7,0.7,8078,71922
100000,84,84979,50000,5000.0,15021,84979
2,85,1,2,0.2,1,1
3,85,2,3,0.3,1,2
100,85,89,1,0.1,11,89
200,85,167,199,19.9,33,167
2000,85,1810,1,0.1,190,1810
10000,85,9014,2,0.2,986,9014
20000,85,16041,19994,1999.4,3959,16041
40000,85,35979,3,0.3,4021,35979
60000,85,48162,59999,5999.9,11838,48162
80000,85,72086,2,0.2,7914,72086
100000,85,80020,99999,9999.9,19980,80020
2,86,1,2,0.2,1,1
3,86,2,3,0.3,1,2
100,86,84,50,5.0,16,84
200,86,179,1,0.1,21,179
2000,86,1815,1,0.1,185,1815
10000,86,8550,5000,500.0,1450,8550
20000,86,18011,4,0.4,1989,18011
40000,86,34105,20000,2000.0,5895,34105
60000,86,53957,6,0.6,6043,53957
80000,86,72056,3,0.3,7944,72056
100000,86,85148,50000,5000.0,14852,85148
2,87,2,2,0.2,0,2
3,87,0,3,0.3,3,0
100,87,87,50,5.0,13,87
200,87,165,100,10.0,35,165
2000,87,1816,3,0.3,184,1816
10000,87,8991,1,0.1,1009,8991
20000,87,17005,10000,1000.0,2995,17005
40000,87,36052,5,0.5,3948,36052
60000,87,54090,1,0.1,5910,54090
80000,87,68034,40000,4000.0,11966,68034
100000,87,79809,99998,9999.8,20191,79809
2,88,2,2,0.2,0,2
3,88,2,3,0.3,1,2
100,88,87,50,5.0,13,87
200,88,163,100,10.0,37,163
2000,88,1809,3,0.3,191,1809
10000,88,9004,1,0.1,996,9004
20000,88,16927,10000,1000.0,3073,16927
40000,88,32009,39998,3999.8,7991,32009
60000,88,53946,2,0.2,6054,53946
80000,88,71913,3,0.3,8087,71913
100000,88,80140,99998,9999.8,19860,80140
2,89,2,2,0.2,0,2
3,89,2,3,0.3,1,2
100,89,88,50,5.0,12,88
200,89,178,2,0.2,22,178
2000,89,1814,2,0.2,186,1814
10000,89,9029,2,0.2,971,9029
20000,89,16030,19995,1999.5,3970,16030
40000,89,33839,20000,2000.0,6161,33839
60000,89,54041,2,0.2,5959,54041
80000,89,72078,1,0.1,7922,72078
100000,89,90097,2,0.2,9903,90097
2,90,1,2,0.2,1,1
3,90,2,3,0.3,1,2
100,90,88,2,0.2,12,88
200,90,163,100,10.0,37,163
2000,90,1784,1,0.1,216,1784
10000,90,9020,1,0.1,980,9020
20000,90,18078,4,0.4,1922,18078
40000,90,35960,1,0.1,4040,35960
60000,90,54099,1,0.1,5901,54099
80000,90,64020,79998,7999.8,15980,64020
100000,90,85030,50000,5000.0,14970,85030
2,91,2,2,0.2,0,2
3,91,3,3,0.3,0,3
100,91,87,2,0.2,13,87
200,91,184,3,0.3,16,184
2000,91,1800,1,0.1,200,1800
10000,91,8965,2,0.2,1035,8965
20000,91,17991,4,0.4,2009,17991
40000,91,35976,4,0.4,4024,35976
60000,91,48010,59998,5999.8,11990,48010
80000,91,67939,40000,4000.0,12061,67939
100000,91,90051,3,0.3,9949,90051
2,92,1,2,0.2,1,1
3,92,3,3,0.3,0,3
100,92,92,1,0.1,8,92
200,92,170,100,10.0,30,170
2000,92,1706,1000,100.0,294,1706
10000,92,8036,9998,999.8,1964,8036
20000,92,17955,1,0.1,2045,17955
40000,92,32031,39996,3999.6,7969,32031
60000,92,51074,30000,3000.0,8926,51074
80000,92,72182,1,0.1,7818,72182
100000,92,90126,5,0.5,9874,90126
2,93,2,2,0.2,0,2
3,93,2,3,0.3,1,2
100,93,88,2,0.2,12,88
200,93,177,2,0.2,23,177
2000,93,1804,1,0.1,196,1804
10000,93,8964,4,0.4,1036,8964
20000,93,18007,6,0.6,1993,18007
40000,93,35987,2,0.2,4013,35987
60000,93,54028,7,0.7,5972,54028
80000,93,63944,79999,7999.9,16056,63944
100000,93,80111,99994,9999.4,19889,80111
2,94,2,2,0.2,0,2
3,94,3,3,0.3,0,3
100,94,73,98,9.8,27,73
200,94,162,199,19.9,38,162
2000,94,1780,2,0.2,220,1780
10000,94,8567,5000,500.0,1433,8567
20000,94,17939,5,0.5,2061,17939
40000,94,32008,39998,3999.8,7992,32008
60000,94,53847,5,0.5,6153,53847
80000,94,71883,2,0.2,8117,71883
100000,94,89989,2,0.2,10011,89989
2,95,1,2,0.2,1,1
3,95,2,3,0.3,1,2
100,95,83,50,5.0,17,83
200,95,179,100,10.0,21,179
2000,95,1823,1,0.1,177,1823
10000,95,9015,3,0.3,985,9015
20000,95,16964,10000,1000.0,3036,16964
40000,95,36063,2,0.2,3937,36063
60000,95,51098,30000,3000.0,8902,51098
80000,95,72086,1,0.1,7914,72086
100000,95,90118,2,0.2,9882,90118
2,96,1,2,0.2,1,1
3,96,3,3,0.3,0,3
100,96,92,1,0.1,8,92
200,96,172,1,0.1,28,172
2000,96,1606,1996,199.6,394,1606
10000,96,8975,3,0.3,1025,8975
20000,96,16943,10000,1000.0,3057,16943
40000,96,35868,1,0.1,4132,35868
60000,96,54031,4,0.4,5969,54031
80000,96,71928,4,0.4,8072,71928
100000,96,84979,50000,5000.0,15021,84979
2,97,2,2,0.2,0,2
3,97,1,3,0.3,2,1
100,97,94,50,5.0,6,94
200,97,155,198,19.8,45,155
2000,97,1599,1999,199.9,401,1599
10000,97,9014,1,0.1,986,9014
20000,97,16086,19997,1999.7,3914,16086
40000,97,36151,3,0.3,3849,36151
60000,97,48121,59996,5999.6,11879,48121
80000,97,72056,2,0.2,7944,72056
100000,97,80095,99995,9999.5,19905,80095
2,98,2,2,0.2,0,2
3,98,2,3,0.3,1,2
100,98,88,50,5.0,12,88
200,98,184,1,0.1,16,184
2000,98,1689,1000,100.0,311,1689
10000,98,8490,5000,500.0,1510,8490
20000,98,16023,19999,1999.9,3977,16023
40000,98,33954,20000,2000.0,6046,33954
60000,98,53994,5,0.5,6006,53994
80000,98,67931,40000,4000.0,12069,67931
100000,98,84942,50000,5000.0,15058,84942
2,99,2,2,0.2,0,2
3,99,3,3,0.3,0,3
100,99,81,98,9.8,19,81
200,99,179,1,0.1,21,179
2000,99,1587,1999,199.9,413,1587
10000,99,9077,3,0.3,923,9077
20000,99,17105,10000,1000.0,2895,17105
40000,99,35974,4,0.4,4026,35974
60000,99,47978,59995,5999.5,12022,47978
80000,99,72158,6,0.6,7842,72158
100000,99,90104,1,0.1,9896,90104
2,100,2,2,0.2,0,2
3,100,3,3,0.3,0,3
100,100,79,99,9.9,21,79
200,100,185,2,0.2,15,185
2000,100,1804,2,0.2,196,1804
10000,100,9004,1,0.1,996,9004
20000,100,15974,19995,1999.5,4026,15974
40000,100,36068,2,0.2,3932,36068
60000,100,51096,30000,3000.0,8904,51096
80000,100,71938,4,0.4,8062,71938
100000,100,89832,2,0.2,10168,89832
