Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
10000,67,8966,4649,23.24,1034,8966
20000,67,18007,5523,27.61,1993,18007
40000,67,35997,9009,45.05,4003,35997
60000,67,53839,26104,130.52,6161,53839
80000,67,72044,18172,90.86,7956,72044
100000,67,89873,25949,129.74,10127,89873
2,68,2,1,0.01,0,2
3,68,3,1,0.01,0,3
100,68,88,45,0.23,12,88
200,68,181,76,0.38,19,181
2000,68,1787,589,2.94,213,1787
10000,68,8925,3251,16.26,1075,8925
20000,68,17877,10793,53.97,2123,17877
40000,68,35885,8657,43.29,4115,35885
60000,68,53850,16742,83.71,6150,53850
80000,68,71728,24163,120.81,8272,71728
100000,68,89859,28386,141.93,10141,89859
2,69,1,1,0.01,1,1
3,69,3,1,0.01,0,3
100,69,92,39,0.2,8,92
200,69,183,149,0.75,17,183
2000,69,1782,694,3.47,218,1782
10000,69,9000,6252,31.26,1000,9000
20000,69,17905,6159,30.79,2095,17905
40000,69,35859,14116,70.58,4141,35859
60000,69,53895,8895,44.48,6105,53895
80000,69,71902,22063,110.31,8098,71902
100000,69,89902,13099,65.5,10098,89902
2,70,2,1,0.01,0,2
3,70,2,1,0.01,1,2
100,70,90,70,0.35,10,90
200,70,177,85,0.43,23,177
2000,70,1798,967,4.83,202,1798
10000,70,9063,3728,18.64,937,9063
20000,70,17996,5383,26.91,2004,17996
40000,70,36042,12026,60.13,3958,36042
60000,70,53860,14185,70.93,6140,53860
80000,70,71842,20298,101.49,8158,71842
100000,70,89932,23395,116.97,10068,89932
2,71,2,1,0.01,0,2
3,71,3,1,0.01,0,3
100,71,89,43,0.22,11,89
200,71,175,119,0.6,25,175
2000,71,1815,531,2.65,185,1815
10000,71,9005,4745,23.72,995,9005
20000,71,17953,8993,44.97,2047,17953
40000,71,35819,14772,73.86,4181,35819
60000,71,53910,29915,149.57,6090,53910
80000,71,71836,26114,130.57,8164,71836
100000,71,89780,38199,190.99,10220,89780
2,72,2,1,0.01,0,2
3,72,3,1,0.01,0,3
100,72,92,51,0.26,8,92
200,72,178,129,0.65,22,178
2000,72,1782,438,2.19,218,1782
10000,72,9010,5010,25.05,990,9010
20000,72,17988,7736,38.68,2012,17988
40000,72,35791,16324,81.62,4209,35791
60000,72,54008,14185,70.93,5992,54008
80000,72,72014,21301,106.5,7986,72014
100000,72,89824,18841,94.2,10176,89824
2,73,1,1,0.01,1,1
3,73,3,1,0.01,0,3
100,73,93,36,0.18,7,93
200,73,175,80,0.4,25,175
2000,73,1806,944,4.72,194,1806
10000,73,8991,5299,26.49,1009,8991
20000,73,17989,6536,32.68,2011,17989
40000,73,35939,17896,89.48,4061,35939
60000,73,53965,11511,57.56,6035,53965
80000,73,71990,17142,85.71,8010,71990
100000,73,89669,29279,146.39,10331,89669
2,74,2,1,0.01,0,2
3,74,2,1,0.01,1,2
100,74,85,31,0.16,15,85
200,74,185,85,0.43,15,185
2000,74,1814,1290,6.45,186,1814
10000,74,8951,6388,31.94,1049,8951
20000,74,17877,5919,29.59,2123,17877
40000,74,35910,14860,74.3,4090,35910
60000,74,53785,18861,94.3,6215,53785
80000,74,71730,18486,92.43,8270,71730
100000,74,89727,31360,156.8,10273,89727
2,75,2,1,0.01,0,2
3,75,2,1,0.01,1,2
100,75,96,61,0.31,4,96
200,75,181,99,0.5,19,181
2000,75,1778,1469,7.34,222,1778
10000,75,9003,4746,23.73,997,9003
20000,75,17915,7042,35.21,2085,17915
40000,75,35961,9535,47.68,4039,35961
60000,75,54011,15848,79.24,5989,54011
80000,75,71728,20205,101.02,8272,71728
100000,75,89959,30178,150.89,10041,89959
2,76,2,1,0.01,0,2
3,76,3,1,0.01,0,3
100,76,88,57,0.29,12,88
200,76,184,120,0.6,16,184
2000,76,1796,1288,6.44,204,1796
10000,76,8985,4002,20.01,1015,8985
20000,76,17958,6740,33.7,2042,17958
40000,76,35841,19375,96.87,4159,35841
60000,76,53908,16431,82.15,6092,53908
80000,76,71782,18903,94.51,8218,71782
100000,76,89914,19278,96.39,10086,89914
2,77,1,1,0.01,1,1
3,77,3,1,0.01,0,3
100,77,95,47,0.24,5,95
200,77,187,155,0.78,13,187
2000,77,1777,1403,7.01,223,1777
10000,77,8979,5731,28.65,1021,8979
20000,77,17942,9403,47.02,2058,17942
40000,77,36029,9158,45.79,3971,36029
60000,77,53709,25967,129.83,6291,53709
80000,77,71883,17109,85.54,8117,71883
100000,77,89878,29878,149.39,10122,89878
2,78,2,1,0.01,0,2
3,78,3,1,0.01,0,3
100,78,94,50,0.25,6,94
200,78,180,64,0.32,20,180
2000,78,1795,1159,5.79,205,1795
10000,78,9011,3692,18.46,989,9011
20000,78,17942,5832,29.16,2058,17942
40000,78,35914,17115,85.57,4086,35914
60000,78,53934,15831,79.16,6066,53934
80000,78,71894,36269,181.34,8106,71894
100000,78,89844,17448,87.24,10156,89844
2,79,2,1,0.01,0,2
3,79,2,1,0.01,1,2
100,79,87,53,0.27,13,87
200,79,184,120,0.6,16,184
2000,79,1784,1195,5.97,216,1784
10000,79,9044,3931,19.66,956,9044
20000,79,17993,7844,39.22,2007,17993
40000,79,36059,14327,71.64,3941,36059
60000,79,53990,14978,74.89,6010,53990
80000,79,71889,27213,136.06,8111,71889
100000,79,89914,12019,60.1,10086,89914
2,80,2,1,0.01,0,2
3,80,3,1,0.01,0,3
100,80,92,53,0.27,8,92
200,80,176,137,0.69,24,176
2000,80,1792,946,4.73,208,1792
10000,80,9010,3308,16.54,990,9010
20000,80,17952,8238,41.19,2048,17952
40000,80,35933,12020,60.1,4067,35933
60000,80,53900,21357,106.78,6100,53900
80000,80,71905,22516,112.58,8095,71905
100000,80,89900,23963,119.81,10100,89900
2,81,2,1,0.01,0,2
3,81,3,1,0.01,0,3
100,81,93,39,0.2,7,93
200,81,174,40,0.2,26,174
2000,81,1792,680,3.4,208,1792
10000,81,8962,3078,15.39,1038,8962
20000,81,17975,8011,40.06,2025,17975
40000,81,35974,12352,61.76,4026,35974
60000,81,53890,15930,79.65,6110,53890
80000,81,71974,18201,91.0,8026,71974
100000,81,89915,29348,146.74,10085,89915
2,82,1,1,0.01,1,1
3,82,3,1,0.01,0,3
100,82,85,73,0.37,15,85
200,82,181,58,0.29,19,181
2000,82,1790,553,2.76,210,1790
10000,82,8990,3736,18.68,1010,8990
20000,82,17966,3270,16.35,2034,17966
40000,82,35923,10305,51.53,4077,35923
60000,82,53937,21938,109.69,6063,53937
80000,82,71917,22670,113.35,8083,71917
100000,82,89721,26125,130.62,10279,89721
2,83,2,1,0.01,0,2
3,83,3,1,0.01,0,3
100,83,90,60,0.3,10,90
200,83,181,43,0.22,19,181
2000,83,1821,872,4.36,179,1821
10000,83,9026,4314,21.57,974,9026
20000,83,18011,6749,33.74,1989,18011
40000,83,35986,10270,51.35,4014,35986
60000,83,53802,22066,110.33,6198,53802
80000,83,71870,24421,122.1,8130,71870
100000,83,89876,28982,144.91,10124,89876
2,84,2,1,0.01,0,2
3,84,3,1,0.01,0,3
100,84,93,55,0.28,7,93
200,84,178,53,0.27,22,178
2000,84,1790,685,3.42,210,1790
10000,84,8970,4736,23.68,1030,8970
20000,84,17951,6952,34.76,2049,17951
40000,84,35842,10058,50.29,4158,35842
60000,84,53777,26631,133.15,6223,53777
80000,84,71874,11318,56.59,8126,71874
100000,84,89733,15981,79.9,10267,89733
2,85,2,1,0.01,0,2
3,85,3,1,0.01,0,3
100,85,92,61,0.31,8,92
200,85,178,51,0.26,22,178
2000,85,1810,1062,5.31,190,1810
10000,85,9069,2459,12.3,931,9069
20000,85,17928,7949,39.75,2072,17928
40000,85,35861,8486,42.43,4139,35861
60000,85,53885,19656,98.28,6115,53885
80000,85,71777,35272,176.36,8223,71777
100000,85,89990,15822,79.11,10010,89990
2,86,2,1,0.01,0,2
3,86,3,1,0.01,0,3
100,86,92,65,0.33,8,92
200,86,183,67,0.34,17,183
2000,86,1792,725,3.62,208,1792
10000,86,8947,4396,21.98,1053,8947
20000,86,18016,7325,36.63,1984,18016
40000,86,35912,21444,107.22,4088,35912
60000,86,53763,17675,88.37,6237,53763
80000,86,71868,28039,140.19,8132,71868
100000,86,89981,26748,133.74,10019,89981
2,87,2,1,0.01,0,2
3,87,3,1,0.01,0,3
100,87,89,35,0.18,11,89
200,87,178,57,0.29,22,178
2000,87,1781,832,4.16,219,1781
10000,87,9026,4048,20.24,974,9026
20000,87,17856,13412,67.06,2144,17856
40000,87,35993,13737,68.69,4007,35993
60000,87,54080,13713,68.57,5920,54080
80000,87,72009,26817,134.08,7991,72009
100000,87,89922,15481,77.41,10078,89922
2,88,2,1,0.01,0,2
3,88,3,1,0.01,0,3
100,88,86,57,0.29,14,86
200,88,180,131,0.66,20,180
2000,88,1786,745,3.72,214,1786
10000,88,8986,2434,12.17,1014,8986
20000,88,18021,8729,43.65,1979,18021
40000,88,35885,4835,24.17,4115,35885
60000,88,53832,15574,77.87,6168,53832
80000,88,71859,10763,53.82,8141,71859
100000,88,89928,31609,158.04,10072,89928
2,89,2,1,0.01,0,2
3,89,2,1,0.01,1,2
100,89,89,61,0.31,11,89
200,89,183,54,0.27,17,183
2000,89,1805,1280,6.4,195,1805
10000,89,8954,3997,19.99,1046,8954
20000,89,17948,6637,33.18,2052,17948
40000,89,36025,15817,79.09,3975,36025
60000,89,53914,17142,85.71,6086,53914
80000,89,71772,22186,110.93,8228,71772
100000,89,89848,25177,125.88,10152,89848
2,90,1,1,0.01,1,1
3,90,3,1,0.01,0,3
100,90,91,62,0.31,9,91
200,90,183,63,0.32,17,183
2000,90,1791,866,4.33,209,1791
10000,90,8926,5441,27.2,1074,8926
20000,90,17898,9993,49.97,2102,17898
40000,90,35916,12031,60.16,4084,35916
60000,90,53971,21521,107.6,6029,53971
80000,90,71912,28024,140.12,8088,71912
100000,90,89866,39138,195.69,10134,89866
2,91,2,1,0.01,0,2
3,91,1,2,0.01,2,1
100,91,90,79,0.4,10,90
200,91,183,65,0.33,17,183
2000,91,1768,1170,5.85,232,1768
10000,91,8967,3012,15.06,1033,8967
20000,91,17930,11478,57.39,2070,17930
40000,91,35939,14494,72.47,4061,35939
60000,91,53834,21302,106.51,6166,53834
80000,91,71882,34395,171.97,8118,71882
100000,91,90106,8600,43.0,9894,90106
2,92,1,1,0.01,1,1
3,92,3,1,0.01,0,3
100,92,95,55,0.28,5,95
200,92,186,111,0.56,14,186
2000,92,1778,1367,6.83,222,1778
10000,92,8943,6172,30.86,1057,8943
20000,92,17953,6516,32.58,2047,17953
40000,92,35961,20049,100.24,4039,35961
60000,92,53953,15197,75.99,6047,53953
80000,92,71779,22897,114.48,8221,71779
100000,92,89994,26986,134.93,10006,89994
2,93,2,1,0.01,0,2
3,93,2,2,0.01,1,2
100,93,91,39,0.2,9,91
200,93,168,166,0.83,32,168
2000,93,1784,1130,5.65,216,1784
10000,93,8942,5126,25.63,1058,8942
20000,93,18006,8465,42.33,1994,18006
40000,93,35865,13977,69.89,4135,35865
60000,93,53851,16673,83.36,6149,53851
80000,93,71840,27093,135.46,8160,71840
100000,93,89855,21850,109.25,10145,89855
2,94,2,1,0.01,0,2
3,94,3,1,0.01,0,3
100,94,85,56,0.28,15,85
200,94,185,97,0.49,15,185
2000,94,1787,1060,5.3,213,1787
10000,94,8939,4550,22.75,1061,8939
20000,94,18014,8528,42.64,1986,18014
40000,94,35953,11400,57.0,4047,35953
60000,94,53818,16182,80.91,6182,53818
80000,94,71798,27256,136.28,8202,71798
100000,94,89841,29963,149.81,10159,89841
2,95,2,1,0.01,0,2
3,95,2,1,0.01,1,2
100,95,87,41,0.21,13,87
200,95,188,107,0.54,12,188
2000,95,1841,632,3.16,159,1841
10000,95,8975,4868,24.34,1025,8975
20000,95,18040,10323,51.62,1960,18040
40000,95,35955,10360,51.8,4045,35955
60000,95,53908,22132,110.66,6092,53908
80000,95,71918,17930,89.65,8082,71918
100000,95,89806,24148,120.74,10194,89806
2,96,1,1,0.01,1,1
3,96,3,1,0.01,0,3
100,96,94,44,0.22,6,94
200,96,183,71,0.36,17,183
2000,96,1776,1258,6.29,224,1776
10000,96,8975,4106,20.53,1025,8975
20000,96,17940,6827,34.13,2060,17940
40000,96,35896,9160,45.8,4104,35896
60000,96,53946,14701,73.51,6054,53946
80000,96,71821,14483,72.42,8179,71821
100000,96,89848,20860,104.3,10152,89848
2,97,1,1,0.01,1,1
3,97,3,1,0.01,0,3
100,97,81,59,0.3,19,81
200,97,181,168,0.84,19,181
2000,97,1800,563,2.81,200,1800
10000,97,8935,5094,25.47,1065,8935
20000,97,17943,9120,45.6,2057,17943
40000,97,35909,8583,42.92,4091,35909
60000,97,53820,21209,106.04,6180,53820
80000,97,71842,30186,150.93,8158,71842
100000,97,89993,20139,100.69,10007,89993
2,98,2,1,0.01,0,2
3,98,2,1,0.01,1,2
100,98,93,61,0.31,7,93
200,98,181,66,0.33,19,181
2000,98,1790,1295,6.47,210,1790
10000,98,8964,3809,19.05,1036,8964
20000,98,17939,6240,31.2,2061,17939
40000,98,35886,10666,53.33,4114,35886
60000,98,53920,19977,99.88,6080,53920
80000,98,71943,20454,102.27,8057,71943
100000,98,89993,11629,58.15,10007,89993
2,99,2,1,0.01,0,2
3,99,2,2,0.01,1,2
100,99,90,32,0.16,10,90
200,99,185,127,0.64,15,185
2000,99,1788,617,3.08,212,1788
10000,99,8976,4897,24.48,1024,8976
20000,99,18021,4635,23.17,1979,18021
40000,99,35879,13927,69.64,4121,35879
60000,99,53955,15768,78.84,6045,53955
80000,99,71786,22157,110.78,8214,71786
100000,99,89893,25918,129.59,10107,89893
2,100,2,1,0.01,0,2
3,100,2,2,0.01,1,2
100,100,90,59,0.3,10,90
200,100,178,128,0.64,22,178
2000,100,1797,759,3.79,203,1797
10000,100,8934,4994,24.97,1066,8934
20000,100,17995,8113,40.57,2005,17995
40000,100,35962,14771,73.86,4038,35962
60000,100,53866,18929,94.64,6134,53866
80000,100,71961,18192,90.96,8039,71961
100000,100,90143,27625,138.12,9857,90143
