Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
80000,39,71992,1000,5.0,8008,71992
100000,39,89972,1000,5.0,10028,89972
2,40,2,1,0.01,0,2
3,40,3,2,0.01,0,3
100,40,88,50,0.25,12,88
200,40,178,100,0.5,22,178
2000,40,1785,1000,5.0,215,1785
10000,40,9001,8934,44.67,999,9001
20000,40,17942,18934,94.67,2058,17942
40000,40,35747,38934,194.67,4253,35747
60000,40,53723,58934,294.67,6277,53723
80000,40,71654,78934,394.67,8346,71654
100000,40,89553,98934,494.67,10447,89553
2,41,1,1,0.01,1,1
3,41,2,2,0.01,1,2
100,41,92,50,0.25,8,92
200,41,179,100,0.5,21,179
2000,41,1782,1000,5.0,218,1782
10000,41,8955,1000,5.0,1045,8955
20000,41,17967,1000,5.0,2033,17967
40000,41,35925,1000,5.0,4075,35925
60000,41,53902,1000,5.0,6098,53902
80000,41,71883,1000,5.0,8117,71883
100000,41,89881,1000,5.0,10119,89881
2,42,1,1,0.01,1,1
3,42,2,2,0.01,1,2
100,42,92,50,0.25,8,92
200,42,182,100,0.5,18,182
2000,42,1790,1000,5.0,210,1790
10000,42,8972,3057,15.29,1028,8972
20000,42,17968,3057,15.29,2032,17968
40000,42,35941,3057,15.29,4059,35941
60000,42,54002,3057,15.29,5998,54002
80000,42,72013,3057,15.29,7987,72013
100000,42,89995,3057,15.29,10005,89995
2,43,2,1,0.01,0,2
3,43,3,2,0.01,0,3
100,43,88,50,0.25,12,88
200,43,179,100,0.5,21,179
2000,43,1809,1000,5.0,191,1809
10000,43,8993,1000,5.0,1007,8993
20000,43,18021,1000,5.0,1979,18021
40000,43,36081,1000,5.0,3919,36081
60000,43,54077,1000,5.0,5923,54077
80000,43,72097,1000,5.0,7903,72097
100000,43,90176,1000,5.0,9824,90176
2,44,2,1,0.01,0,2
3,44,3,2,0.01,0,3
100,44,87,50,0.25,13,87
200,44,177,100,0.5,23,177
2000,44,1811,1000,5.0,189,1811
10000,44,8976,8980,44.9,1024,8976
20000,44,17907,18919,94.59,2093,17907
40000,44,35821,38919,194.59,4179,35821
60000,44,53702,58919,294.59,6298,53702
80000,44,71621,78919,394.59,8379,71621
100000,44,89503,98919,494.59,10497,89503
2,45,2,1,0.01,0,2
3,45,3,2,0.01,0,3
100,45,89,50,0.25,11,89
200,45,177,100,0.5,23,177
2000,45,1802,1000,5.0,198,1802
10000,45,8921,6356,31.78,1079,8921
20000,45,17878,16356,81.78,2122,17878
40000,45,35774,36356,181.78,4226,35774
60000,45,53598,56356,281.78,6402,53598
80000,45,71538,76356,381.78,8462,71538
100000,45,89410,96356,481.78,10590,89410
2,46,2,1,0.01,0,2
3,46,3,2,0.01,0,3
100,46,90,50,0.25,10,90
200,46,184,100,0.5,16,184
2000,46,1801,1000,5.0,199,1801
10000,46,8929,8783,43.92,1071,8929
20000,46,17857,18783,93.91,2143,17857
40000,46,35789,38783,193.91,4211,35789
60000,46,53788,58783,293.91,6212,53788
80000,46,71707,78783,393.91,8293,71707
100000,46,89527,98783,493.91,10473,89527
2,47,2,1,0.01,0,2
3,47,3,2,0.01,0,3
100,47,96,50,0.25,4,96
200,47,179,100,0.5,21,179
2000,47,1791,1000,5.0,209,1791
10000,47,8971,8301,41.51,1029,8971
20000,47,17971,18301,91.5,2029,17971
40000,47,35905,38301,191.5,4095,35905
60000,47,53836,58301,291.5,6164,53836
80000,47,71697,78301,391.5,8303,71697
100000,47,89575,98301,491.5,10425,89575
2,48,2,1,0.01,0,2
3,48,3,2,0.01,0,3
100,48,93,50,0.25,7,93
200,48,183,100,0.5,17,183
2000,48,1797,1000,5.0,203,1797
10000,48,8990,1752,8.76,1010,8990
20000,48,17998,1752,8.76,2002,17998
40000,48,36026,1752,8.76,3974,36026
60000,48,54004,1752,8.76,5996,54004
80000,48,72030,1752,8.76,7970,72030
100000,48,90045,1752,8.76,9955,90045
2,49,2,1,0.01,0,2
3,49,3,2,0.01,0,3
100,49,90,50,0.25,10,90
200,49,182,100,0.5,18,182
2000,49,1796,1000,5.0,204,1796
10000,49,8974,7778,38.89,1026,8974
20000,49,17936,17778,88.89,2064,17936
40000,49,35828,37778,188.89,4172,35828
60000,49,53714,56391,281.95,6286,53714
80000,49,71659,76391,381.95,8341,71659
100000,49,89408,94738,473.69,10592,89408
2,50,2,1,0.01,0,2
3,50,3,2,0.01,0,3
100,50,88,50,0.25,12,88
200,50,179,100,0.5,21,179
2000,50,1792,1000,5.0,208,1792
10000,50,9003,1000,5.0,997,9003
20000,50,17993,1000,5.0,2007,17993
40000,50,35999,1000,5.0,4001,35999
60000,50,53925,1000,5.0,6075,53925
80000,50,71918,1000,5.0,8082,71918
100000,50,89893,1000,5.0,10107,89893
2,51,2,1,0.01,0,2
3,51,3,2,0.01,0,3
100,51,90,50,0.25,10,90
200,51,176,100,0.5,24,176
2000,51,1797,1000,5.0,203,1797
10000,51,8960,9000,45.0,1040,8960
20000,51,17906,19000,95.0,2094,17906
40000,51,35806,39000,195.0,4194,35806
60000,51,53646,59000,295.0,6354,53646
80000,51,71503,79000,395.0,8497,71503
100000,51,89373,99000,495.0,10627,89373
2,52,2,1,0.01,0,2
3,52,3,2,0.01,0,3
100,52,89,50,0.25,11,89
200,52,177,100,0.5,23,177
2000,52,1793,1000,5.0,207,1793
10000,52,8970,9000,45.0,1030,8970
20000,52,17907,19000,95.0,2093,17907
40000,52,35828,39000,195.0,4172,35828
60000,52,53737,59000,295.0,6263,53737
80000,52,71618,79000,395.0,8382,71618
100000,52,89531,99000,495.0,10469,89531
2,53,2,1,0.01,0,2
3,53,2,2,0.01,1,2
100,53,93,50,0.25,7,93
200,53,185,100,0.5,15,185
2000,53,1803,1000,5.0,197,1803
10000,53,8971,7684,38.42,1029,8971
20000,53,17918,17593,87.96,2082,17918
40000,53,35854,37543,187.71,4146,35854
60000,53,53701,57541,287.7,6299,53701
80000,53,71629,77540,387.7,8371,71629
100000,53,89514,97540,487.7,10486,89514
2,54,2,1,0.01,0,2
3,54,3,2,0.01,0,3
100,54,86,50,0.25,14,86
200,54,169,100,0.5,31,169
2000,54,1805,1000,5.0,195,1805
10000,54,8926,8088,40.44,1074,8926
20000,54,17894,18088,90.44,2106,17894
40000,54,35821,38088,190.44,4179,35821
60000,54,53767,58088,290.44,6233,53767
80000,54,71724,78088,390.44,8276,71724
100000,54,89648,98088,490.44,10352,89648
2,55,2,1,0.01,0,2
3,55,3,2,0.01,0,3
100,55,93,50,0.25,7,93
200,55,186,100,0.5,14,186
2000,55,1812,1000,5.0,188,1812
10000,55,8982,9000,45.0,1018,8982
20000,55,17964,19000,95.0,2036,17964
40000,55,35827,39000,195.0,4173,35827
60000,55,53666,59000,295.0,6334,53666
80000,55,71538,79000,395.0,8462,71538
100000,55,89486,99000,495.0,10514,89486
2,56,2,1,0.01,0,2
3,56,3,2,0.01,0,3
100,56,92,50,0.25,8,92
200,56,187,100,0.5,13,187
2000,56,1809,1000,5.0,191,1809
10000,56,9011,1000,5.0,989,9011
20000,56,17981,1000,5.0,2019,17981
40000,56,35965,1000,5.0,4035,35965
60000,56,54020,1000,5.0,5980,54020
80000,56,71930,1000,5.0,8070,71930
100000,56,89949,1000,5.0,10051,89949
2,57,2,1,0.01,0,2
3,57,3,2,0.01,0,3
100,57,94,50,0.25,6,94
200,57,183,100,0.5,17,183
2000,57,1809,1000,5.0,191,1809
10000,57,8976,5877,29.38,1024,8976
20000,57,17961,5877,29.38,2039,17961
40000,57,35987,5877,29.38,4013,35987
60000,57,53952,5877,29.38,6048,53952
80000,57,71946,5877,29.38,8054,71946
100000,57,89906,5877,29.38,10094,89906
2,58,1,1,0.01,1,1
3,58,2,2,0.01,1,2
100,58,88,50,0.25,12,88
200,58,179,100,0.5,21,179
2000,58,1788,1000,5.0,212,1788
10000,58,8973,1000,5.0,1027,8973
20000,58,17979,1000,5.0,2021,17979
40000,58,35911,1000,5.0,4089,35911
60000,58,53947,1000,5.0,6053,53947
80000,58,71877,1000,5.0,8123,71877
100000,58,89853,1000,5.0,10147,89853
2,59,1,1,0.01,1,1
3,59,2,2,0.01,1,2
100,59,92,50,0.25,8,92
200,59,175,100,0.5,25,175
2000,59,1795,1000,5.0,205,1795
10000,59,8939,9000,45.0,1061,8939
20000,59,17897,19000,95.0,2103,17897
40000,59,35760,39000,195.0,4240,35760
60000,59,53648,59000,295.0,6352,53648
80000,59,71572,79000,395.0,8428,71572
100000,59,89495,99000,495.0,10505,89495
2,60,2,1,0.01,0,2
3,60,3,2,0.01,0,3
100,60,86,50,0.25,14,86
200,60,180,100,0.5,20,180
2000,60,1780,1000,5.0,220,1780
10000,60,8979,9000,45.0,1021,8979
20000,60,17949,19000,95.0,2051,17949
40000,60,35919,39000,195.0,4081,35919
60000,60,53804,59000,295.0,6196,53804
80000,60,71791,79000,395.0,8209,71791
100000,60,89627,99000,495.0,10373,89627
2,61,2,1,0.01,0,2
3,61,3,2,0.01,0,3
100,61,90,50,0.25,10,90
200,61,185,100,0.5,15,185
2000,61,1792,1000,5.0,208,1792
10000,61,8964,9000,45.0,1036,8964
20000,61,17895,19000,95.0,2105,17895
40000,61,35791,39000,195.0,4209,35791
60000,61,53630,59000,295.0,6370,53630
80000,61,71465,79000,395.0,8535,71465
100000,61,89395,99000,495.0,10605,89395
2,62,1,1,0.01,1,1
3,62,1,2,0.01,2,1
100,62,91,50,0.25,9,91
200,62,178,100,0.5,22,178
2000,62,1801,1000,5.0,199,1801
10000,62,8946,8923,44.62,1054,8946
20000,62,17894,18851,94.25,2106,17894
40000,62,35830,38851,194.25,4170,35830
60000,62,53709,58851,294.25,6291,53709
80000,62,71688,78851,394.25,8312,71688
100000,62,89552,98851,494.25,10448,89552
2,63,1,1,0.01,1,1
3,63,2,2,0.01,1,2
100,63,89,50,0.25,11,89
200,63,176,100,0.5,24,176
2000,63,1786,1000,5.0,214,1786
10000,63,8940,9000,45.0,1060,8940
20000,63,17873,19000,95.0,2127,17873
40000,63,35766,39000,195.0,4234,35766
60000,63,53731,59000,295.0,6269,53731
80000,63,71610,79000,395.0,8390,71610
100000,63,89509,99000,495.0,10491,89509
2,64,2,1,0.01,0,2
3,64,3,2,0.01,0,3
100,64,93,50,0.25,7,93
200,64,185,100,0.5,15,185
2000,64,1783,1000,5.0,217,1783
10000,64,8915,8995,44.98,1085,8915
20000,64,17880,18995,94.97,2120,17880
40000,64,35809,38995,194.97,4191,35809
60000,64,53730,58995,294.97,6270,53730
80000,64,71544,78995,394.97,8456,71544
100000,64,89391,98995,494.97,10609,89391
2,65,2,1,0.01,0,2
3,65,3,2,0.01,0,3
100,65,94,50,0.25,6,94
200,65,178,100,0.5,22,178
2000,65,1804,1000,5.0,196,1804
10000,65,8975,7907,39.54,1025,8975
20000,65,17946,17907,89.53,2054,17946
40000,65,35818,37907,189.53,4182,35818
60000,65,53728,57907,289.53,6272,53728
80000,65,71657,77907,389.53,8343,71657
100000,65,89600,97907,489.53,10400,89600
2,66,2,1,0.01,0,2
3,66,3,2,0.01,0,3
100,66,87,50,0.25,13,87
200,66,176,100,0.5,24,176
