Timestep,Iteration,Total Reward,Suboptimal Arms,Regret,Zeros Count,Ones Count
20000,52,17887.227373326037,1514,151.4,9968,10032
40000,52,35862.97600975663,1711,171.1,19905,20095
60000,52,53787.76897711139,1961,196.1,30089,29911
80000,52,71727.77455158418,2022,202.2,40192,39808
100000,52,89918.69572147772,2223,222.3,49807,50193
2,53,0.8896183481600034,1,0.1,2,0
3,53,1.4700939687489671,1,0.1,3,0
100,53,85.31605090598484,60,6.0,52,48
200,53,175.21021881386633,60,6.0,95,105
2000,53,1725.6703174429263,497,49.7,1017,983
10000,53,8867.188296542925,1488,148.8,4989,5011
20000,53,17924.557066371934,1405,140.5,9922,10078
40000,53,35835.14063188117,2128,212.8,19978,20022
60000,53,53854.32843912396,2351,235.1,29995,30005
80000,53,71805.48884785075,1560,156.0,40097,39903
100000,53,89831.52145220814,2431,243.1,49960,50040
2,54,1.770789564715332,1,0.1,1,1
3,54,2.433291203584084,1,0.1,1,2
100,54,82.3555381466396,42,4.2,55,45
200,54,169.69073815924187,107,10.7,92,108
2000,54,1719.6352956672804,583,58.3,1009,991
10000,54,8810.972013659099,1292,129.2,5106,4894
20000,54,17918.734137490177,1464,146.4,9965,10035
40000,54,35894.65496409721,1853,185.3,19841,20159
60000,54,53625.84141501686,1666,166.6,30379,29621
80000,54,71702.56623759058,2792,279.2,40192,39808
100000,54,89777.96742943593,2178,217.8,50062,49938
2,55,2.269254775714364,1,0.1,0,2
3,55,3.2251657378352556,1,0.1,1,2
100,55,85.42938014787597,37,3.7,46,54
200,55,167.63312299546985,95,9.5,103,97
2000,55,1760.5310896672463,434,43.4,980,1020
10000,55,8828.56294479902,1683,168.3,5043,4957
20000,55,17860.830402112064,1364,136.4,9967,10033
40000,55,35971.82652163488,2016,201.6,19636,20364
60000,55,53825.70039018574,1867,186.7,29974,30026
80000,55,71754.31895068016,2275,227.5,40007,39993
100000,55,89785.59705727245,2428,242.8,49920,50080
2,56,1.7504070347199545,1,0.1,1,1
3,56,3.266761942470852,1,0.1,1,2
100,56,87.24127603719047,63,6.3,47,53
200,56,163.15298076836035,83,8.3,103,97
2000,56,1729.105125044727,402,40.2,1026,974
10000,56,8959.448675720665,1015,101.5,4878,5122
20000,56,17811.299564629324,1850,185.0,10016,9984
40000,56,35678.892721306525,1815,181.5,20157,19843
60000,56,53780.280355016235,2059,205.9,29929,30071
80000,56,71861.30835870828,1476,147.6,39909,40091
100000,56,89840.59040350464,2177,217.7,50015,49985
2,57,1.7988887601141617,1,0.1,0,2
3,57,1.7274527528939365,1,0.1,3,0
100,57,82.3866405999116,37,3.7,56,44
200,57,173.72504493825795,86,8.6,92,108
2000,57,1746.9925176681058,755,75.5,1004,996
10000,57,8897.314859409717,1180,118.0,5019,4981
20000,57,17844.69641510229,1354,135.4,9920,10080
40000,57,35855.663850327735,1738,173.8,19947,20053
60000,57,53706.826715240684,1617,161.7,30079,29921
80000,57,71877.54062408234,1969,196.9,39879,40121
100000,57,89728.65002292387,2730,273.0,50060,49940
2,58,1.6516715150086054,1,0.1,1,1
3,58,2.0485002130628054,1,0.1,2,1
100,58,83.26924670468827,43,4.3,54,46
200,58,162.60688701038976,156,15.6,105,95
2000,58,1740.2109210970827,671,67.1,1000,1000
10000,58,8862.9176321115,1300,130.0,4994,5006
20000,58,17805.347237013862,1636,163.6,10063,9937
40000,58,35800.05886334749,1846,184.6,20077,19923
60000,58,53787.17774593633,1866,186.6,30031,29969
80000,58,71796.94561343406,1962,196.2,40061,39939
100000,58,89758.48855550658,2243,224.3,49889,50111
2,59,2.7868027043061456,1,0.1,0,2
3,59,3.09973467384651,1,0.1,1,2
100,59,86.89078422113857,53,5.3,49,51
200,59,172.35693620713315,110,11.0,95,105
2000,59,1756.2038468347153,480,48.0,956,1044
10000,59,8832.26214398841,1291,129.1,5093,4907
20000,59,17893.81282486349,1629,162.9,9939,10061
40000,59,35858.659133682406,1794,179.4,20030,19970
60000,59,53855.345681398816,1432,143.2,29769,30231
80000,59,71789.62815171013,2039,203.9,40140,39860
100000,59,89830.67807707252,2876,287.6,50061,49939
2,60,2.052496470366574,1,0.1,1,1
3,60,3.344515998833031,1,0.1,1,2
100,60,88.66342423690212,46,4.6,50,50
200,60,169.66882129398098,91,9.1,101,99
2000,60,1744.3583458785124,566,56.6,1005,995
10000,60,8863.079399912578,1182,118.2,5053,4947
20000,60,17906.38738739798,1646,164.6,9857,10143
40000,60,35855.57522154385,1621,162.1,20002,19998
60000,60,53831.67099136654,1893,189.3,29903,30097
80000,60,71740.79514439481,2603,260.3,40016,39984
100000,60,89728.44061590714,2903,290.3,50149,49851
2,61,0.3551736406971978,1,0.1,2,0
3,61,3.0093193245701233,1,0.1,1,2
100,61,86.83476369461468,63,6.3,45,55
200,61,177.00731862849062,65,6.5,99,101
2000,61,1748.9261967266732,573,57.3,978,1022
10000,61,8823.583595660704,1084,108.4,5102,4898
20000,61,17868.39214350198,1683,168.3,9925,10075
40000,61,35784.520801787156,1605,160.5,20163,19837
60000,61,53654.81892144273,2170,217.0,30229,29771
80000,61,71740.75879201519,1831,183.1,40023,39977
100000,61,89875.68564832586,2286,228.6,49773,50227
2,62,1.6360529262585186,1,0.1,1,1
3,62,4.126387529533071,1,0.1,0,3
100,62,86.32990769586573,39,3.9,52,48
200,62,167.7046933643776,94,9.4,102,98
2000,62,1751.0467414429734,658,65.8,1000,1000
10000,62,8824.884409299233,1572,157.2,5028,4972
20000,62,17758.69274269635,1778,177.8,10086,9914
40000,62,35657.01035215167,1774,177.4,20222,19778
60000,62,53927.25123283922,2225,222.5,29819,30181
80000,62,71836.95046000225,2096,209.6,39825,40175
100000,62,89771.32433746941,2085,208.5,50084,49916
2,63,1.9793350326180037,1,0.1,1,1
3,63,2.0003569734847084,1,0.1,3,0
100,63,83.13620903861457,63,6.3,52,48
200,63,170.63741173321935,116,11.6,87,113
2000,63,1745.3399303690678,572,57.2,999,1001
10000,63,8910.571557424004,1078,107.8,4942,5058
20000,63,17827.391597184465,1560,156.0,10004,9996
40000,63,35790.64934275629,2039,203.9,19959,20041
60000,63,53771.46694816445,1971,197.1,30144,29856
80000,63,71892.04092687019,1747,174.7,40015,39985
100000,63,89773.51166636392,2086,208.6,50010,49990
2,64,1.8923034220893262,1,0.1,1,1
3,64,3.045933521176907,1,0.1,1,2
100,64,80.02235590615194,59,5.9,54,46
200,64,164.1578610576736,118,11.8,100,100
2000,64,1742.183917832901,619,61.9,998,1002
10000,64,8955.414237217597,700,70.0,4967,5033
20000,64,17884.66731226441,1767,176.7,9917,10083
40000,64,35741.55691021426,2352,235.2,20021,19979
60000,64,53838.45448544602,1805,180.5,30020,29980
80000,64,71837.37871435587,2096,209.6,39756,40244
100000,64,89559.03785150897,2048,204.8,50312,49688
2,65,0.9931805168310612,1,0.1,1,1
3,65,2.6436909464172125,1,0.1,1,2
100,65,88.3672071429017,52,5.2,49,51
200,65,170.88919633747554,109,10.9,95,105
2000,65,1709.416550251486,545,54.5,1038,962
10000,65,8875.309541831495,1111,111.1,5010,4990
20000,65,17954.264084215145,1818,181.8,9865,10135
40000,65,35887.09812780711,1672,167.2,19900,20100
60000,65,53693.89090608312,1576,157.6,30223,29777
80000,65,71890.63622505612,1712,171.2,39781,40219
100000,65,89899.6144440456,2483,248.3,49616,50384
2,66,0.5180556570445958,1,0.1,2,0
3,66,3.081725889487828,1,0.1,1,2
100,66,84.4190844967019,59,5.9,49,51
200,66,174.5080972809949,103,10.3,97,103
2000,66,1744.4011064863623,477,47.7,999,1001
10000,66,8836.601667188746,1333,133.3,5036,4964
20000,66,17811.436740614878,1696,169.6,10057,9943
40000,66,35849.2041667981,1729,172.9,19956,20044
60000,66,53710.72436267805,2073,207.3,30133,29867
80000,66,71847.87197028,2152,215.2,39854,40146
100000,66,89769.16148953674,1944,194.4,49971,50029
2,67,1.4085630689975872,1,0.1,2,0
3,67,2.0592404734382104,1,0.1,2,1
100,67,90.41121708167086,63,6.3,42,58
200,67,169.20586769209777,77,7.7,108,92
2000,67,1745.2339669470457,496,49.6,991,1009
10000,67,8877.010946100703,1449,144.9,4960,5040
20000,67,17891.79558940011,1666,166.6,9895,10105
40000,67,35862.66308423197,2341,234.1,19889,20111
60000,67,53850.788403381484,1322,132.2,30031,29969
80000,67,71758.45038761866,1958,195.8,40087,39913
100000,67,89696.44073872347,2721,272.1,50028,49972
2,68,2.154334231988543,1,0.1,0,2
3,68,3.2575639058441146,1,0.1,0,3
100,68,84.68925290672723,63,6.3,45,55
200,68,171.15191076764526,82,8.2,99,101
2000,68,1719.797263924835,666,66.6,994,1006
10000,68,8884.946222138728,1073,107.3,4966,5034
20000,68,17775.046569257913,1813,181.3,10056,9944
40000,68,35827.16990859841,1835,183.5,19959,20041
60000,68,53713.374586259924,1685,168.5,30104,29896
80000,68,71823.96311430832,1904,190.4,39987,40013
100000,68,89772.115347272,2501,250.1,50118,49882
2,69,1.4142773103680009,1,0.1,1,1
3,69,1.988993473614653,1,0.1,2,1
100,69,83.67735017602536,41,4.1,54,46
200,69,169.80122734287684,66,6.6,104,96
2000,69,1734.9718085142538,711,71.1,980,1020
10000,69,8864.444587914455,1094,109.4,5014,4986
20000,69,17888.53269386313,1451,145.1,9941,10059
40000,69,35804.122104192655,2282,228.2,19926,20074
60000,69,53887.72141096721,1888,188.8,29940,30060
80000,69,71817.2374766625,1565,156.5,40136,39864
100000,69,89812.58659220429,2895,289.5,49866,50134
2,70,1.9175778843212758,1,0.1,0,2
3,70,3.849611435196353,1,0.1,1,2
100,70,91.14275459644418,60,6.0,43,57
200,70,174.49358473367906,46,4.6,106,94
2000,70,1745.8671220955675,542,54.2,1003,997
10000,70,8871.867065143899,1629,162.9,4948,5052
20000,70,17802.29152401751,1932,193.2,10088,9912
40000,70,35827.35436920115,1914,191.4,19933,20067
60000,70,53781.666664733864,1992,199.2,29919,30081
80000,70,71931.65868733394,2753,275.3,39820,40180
100000,70,89797.22330822084,3291,329.1,49694,50306
2,71,1.4992176870483687,1,0.1,1,1
3,71,3.17342984136178,1,0.1,0,3
100,71,86.83153344444146,63,6.3,43,57
200,71,167.8879974643905,106,10.6,95,105
2000,71,1749.2429545496245,526,52.6,968,1032
10000,71,8819.308890469354,1928,192.8,5003,4997
20000,71,17878.20695020496,1525,152.5,9899,10101
40000,71,35745.77706418316,2039,203.9,19993,20007
60000,71,53687.401080303025,2108,210.8,29989,30011
80000,71,71786.38123766257,2222,222.2,40027,39973
100000,71,89807.56293500763,2510,251.0,50026,49974
2,72,2.2376256387746096,1,0.1,1,1
3,72,2.1103377986856398,1,0.1,3,0
100,72,88.48171155597623,63,6.3,45,55
200,72,169.61244846221166,89,8.9,105,95
2000,72,1746.0760898583467,428,42.8,1006,994
10000,72,8932.234101432017,967,96.7,4944,5056
20000,72,17913.784759446906,1775,177.5,9889,10111
40000,72,35817.78717528727,1724,172.4,19936,20064
60000,72,53828.65684040506,2038,203.8,29989,30011
80000,72,71678.36635286246,1996,199.6,40028,39972
100000,72,89982.39435069129,1912,191.2,49806,50194
2,73,1.3561867505540515,1,0.1,1,1
3,73,2.068731806831556,1,0.1,2,1
100,73,84.90047566473667,57,5.7,47,53
200,73,169.08826989093373,86,8.6,107,93
2000,73,1726.3865317051605,445,44.5,1041,959
10000,73,8837.6297640647,998,99.8,5090,4910
20000,73,17873.774581691003,1403,140.3,9957,10043
40000,73,35857.31068119056,2363,236.3,19880,20120
60000,73,53825.18805619201,1462,146.2,30073,29927
80000,73,71846.75997211678,2516,251.6,39732,40268
100000,73,89993.38681239734,1781,178.1,49487,50513
2,74,1.4105125543925703,1,0.1,2,0
3,74,1.967966967575784,1,0.1,2,1
100,74,83.90542127587128,37,3.7,50,50
200,74,163.17118044296294,83,8.3,110,90
2000,74,1761.848266987154,497,49.7,1001,999
10000,74,8865.323186379028,1232,123.2,5014,4986
20000,74,17863.02741930396,1682,168.2,9933,10067
40000,74,35973.58218947934,1851,185.1,19828,20172
60000,74,53765.54362923234,1772,177.2,30189,29811
80000,74,71944.82270545998,2385,238.5,39876,40124
100000,74,89638.70372622796,2262,226.2,50194,49806
2,75,1.554880504163211,1,0.1,1,1
3,75,3.3014851333915836,1,0.1,0,3
100,75,83.98718361129718,39,3.9,59,41
200,75,175.7555943438754,124,12.4,94,106
2000,75,1717.1716465675759,549,54.9,1020,980
10000,75,8931.658496660497,1039,103.9,4905,5095
20000,75,17841.472162041046,1633,163.3,10061,9939
40000,75,35766.32091520307,2191,219.1,20110,19890
60000,75,53918.87975938818,1590,159.0,30007,29993
80000,75,71698.94336491551,2461,246.1,40164,39836
100000,75,89642.14219763984,2070,207.0,50350,49650
2,76,2.1916464103286257,1,0.1,0,2
3,76,1.8453144594932693,1,0.1,3,0
100,76,74.41174652036898,58,5.8,58,42
200,76,174.05256310723806,124,12.4,99,101
2000,76,1738.8252259341957,634,63.4,998,1002
10000,76,8924.127066225506,1303,130.3,4859,5141
20000,76,17757.104802679678,1956,195.6,10028,9972
40000,76,35748.6726290948,1328,132.8,20159,19841
60000,76,53871.21575878265,2349,234.9,29938,30062
80000,76,71767.88830025958,2213,221.3,40010,39990
100000,76,89553.10612940129,2489,248.9,50263,49737
2,77,1.279180072766887,1,0.1,2,0
3,77,2.1923160745834602,1,0.1,1,2
100,77,90.66513204376997,58,5.8,44,56
200,77,174.1076451853371,107,10.7,93,107
2000,77,1762.1386744567758,557,55.7,981,1019
10000,77,8879.160317621,1421,142.1,5010,4990
20000,77,17815.98450108985,1447,144.7,10102,9898
40000,77,35866.59971926798,1622,162.2,19924,20076
60000,77,53766.31182206068,1909,190.9,29997,30003
80000,77,71890.6399819035,2765,276.5,39855,40145
100000,77,89783.2562271509,2678,267.8,49941,50059
2,78,1.6740963927906776,1,0.1,1,1
3,78,2.4982109966921193,1,0.1,1,2
100,78,85.76344600684853,37,3.7,49,51
200,78,167.9907095127704,114,11.4,101,99
2000,78,1738.5799276578252,716,71.6,969,1031
10000,78,8897.686654190496,980,98.0,5007,4993
20000,78,17823.65537629834,1339,133.9,10122,9878
40000,78,35877.06849327573,1477,147.7,19989,20011
60000,78,53680.26120398708,3193,319.3,30091,29909
80000,78,71804.61065336777,1795,179.5,40100,39900
100000,78,89872.38281163316,2597,259.7,49799,50201
2,79,1.8229793541573125,1,0.1,1,1
3,79,1.8089966427854811,1,0.1,1,2
100,79,79.74956679054114,63,6.3,54,46
200,79,168.2387415415971,123,12.3,96,104
2000,79,1753.5928725980602,722,72.2,967,1033
10000,79,8857.528120899078,1141,114.1,5040,4960
20000,79,17892.162997632382,1490,149.0,9916,10084
40000,79,35853.29862515705,1625,162.5,19945,20055
60000,79,53779.80625817406,1750,175.0,30129,29871
80000,79,71775.71817521073,2629,262.9,39998,40002
100000,79,89937.36679413065,2372,237.2,49737,50263
2,80,1.0588089516330985,1,0.1,2,0
3,80,1.6643993308444816,1,0.1,3,0
100,80,81.73675554637565,56,5.6,55,45
200,80,172.31112894057748,128,12.8,94,106
2000,80,1747.392521736891,649,64.9,1008,992
10000,80,8859.508664831206,1437,143.7,5006,4994
20000,80,17854.42078976208,1625,162.5,9902,10098
40000,80,35813.213911113395,1780,178.0,20050,19950
60000,80,53846.24183757854,1647,164.7,29993,30007
80000,80,71740.34713749896,1734,173.4,40134,39866
100000,80,89817.53128609227,2270,227.0,49994,50006
2,81,2.3632648095283155,1,0.1,0,2
3,81,2.507490565149704,1,0.1,2,1
100,81,88.82411091281016,63,6.3,43,57
200,81,167.28799816448117,115,11.5,97,103
2000,81,1757.0262650305194,544,54.4,968,1032
10000,81,8868.610727912319,1225,122.5,5051,4949
20000,81,17837.84616892593,1714,171.4,10042,9958
40000,81,35943.53156803882,1738,173.8,19823,20177
60000,81,53874.36807164908,1839,183.9,29925,30075
80000,81,71548.87593984572,2468,246.8,40306,39694
100000,81,89793.13786724028,2178,217.8,49931,50069
2,82,1.5036090981589822,1,0.1,2,0
3,82,2.362770393970032,1,0.1,2,1
100,82,78.27589818369881,59,5.9,57,43
200,82,168.9406378165705,98,9.8,103,97
2000,82,1744.1664741003865,771,77.1,969,1031
10000,82,8909.215660217475,1111,111.1,4927,5073
20000,82,17804.49054268957,1826,182.6,10068,9932
40000,82,35753.595587835654,1713,171.3,20090,19910
60000,82,53815.97699070616,2348,234.8,29889,30111
80000,82,71897.6909896094,1865,186.5,39872,40128
100000,82,89832.79365030129,1948,194.8,50019,49981
2,83,0.6893975105312901,1,0.1,2,0
3,83,2.1984655119520777,1,0.1,2,1
100,83,88.16885938032186,52,5.2,43,57
200,83,166.80663278934736,75,7.5,115,85
2000,83,1752.7459262587015,349,34.9,1027,973
10000,83,8882.403604408633,909,90.9,4977,5023
20000,83,17910.5420156027,1316,131.6,9972,10028
40000,83,35764.83373240701,1832,183.2,20070,19930
60000,83,53831.54481570341,1515,151.5,30034,29966
80000,83,71884.39318805892,1938,193.8,39887,40113
100000,83,89846.50928342305,2503,250.3,49890,50110
2,84,1.7005571594823468,1,0.1,1,1
3,84,3.2194207569652438,1,0.1,1,2
100,84,85.95516186415772,53,5.3,52,48
200,84,168.6724309454441,124,12.4,101,99
2000,84,1731.0221319359034,528,52.8,1011,989
10000,84,8869.96565284475,1564,156.4,4993,5007
20000,84,17804.62206278428,1353,135.3,10016,9984
40000,84,35796.53873584672,2244,224.4,19980,20020
60000,84,53818.917256679524,1970,197.0,30006,29994
80000,84,71838.10818312099,2761,276.1,39895,40105
100000,84,89674.7204042546,3085,308.5,50242,49758
2,85,1.7026067085146779,1,0.1,1,1
3,85,2.9902473537010956,1,0.1,0,3
100,85,84.73674469864204,37,3.7,50,50
200,85,165.2008354884799,115,11.5,105,95
2000,85,1750.7883104052933,554,55.4,989,1011
10000,85,8880.168962660875,1165,116.5,5022,4978
20000,85,17836.304885920264,1637,163.7,9948,10052
40000,85,35836.38389476652,1508,150.8,19983,20017
60000,85,53733.288273749684,2327,232.7,30072,29928
80000,85,71756.07937262261,2619,261.9,39985,40015
100000,85,89756.46842415618,2601,260.1,50011,49989
2,86,1.6352313480928777,1,0.1,1,1
3,86,2.703879846935169,1,0.1,1,2
100,86,83.04530506161036,45,4.5,47,53
200,86,174.5381637608038,111,11.1,91,109
2000,86,1734.849328477909,588,58.8,1010,990
10000,86,8898.3559942784,1154,115.4,4949,5051
20000,86,17832.85592681896,1046,104.6,10050,9950
40000,86,35866.144486757876,1512,151.2,19817,20183
60000,86,53870.48303793205,2392,239.2,29953,30047
80000,86,71795.19662710192,1889,188.9,40100,39900
100000,86,89869.43513806138,2151,215.1,49761,50239
2,87,2.1265428193307603,1,0.1,0,2
3,87,2.6642106941071217,1,0.1,2,1
100,87,82.14425632579064,53,5.3,50,50
200,87,173.84610417431145,80,8.0,99,101
2000,87,1754.0453073015913,536,53.6,983,1017
10000,87,8828.166036577586,1681,168.1,4983,5017
20000,87,17794.619097090963,1572,157.2,10094,9906
40000,87,35745.43468145358,1799,179.9,20053,19947
60000,87,53826.21459417155,2465,246.5,30093,29907
80000,87,71814.21407846049,2175,217.5,40016,39984
100000,87,89749.02456140354,3030,303.0,49990,50010
2,88,2.3112219724636165,1,0.1,1,1
3,88,2.418272256487399,1,0.1,1,2
100,88,84.24927603232044,63,6.3,52,48
200,88,179.98078937810936,91,9.1,88,112
2000,88,1735.515507962688,625,62.5,1012,988
10000,88,8901.689258250648,1294,129.4,4930,5070
20000,88,17828.605982971752,1952,195.2,10003,9997
40000,88,35780.22061038574,1928,192.8,20074,19926
60000,88,53820.94161016863,1778,177.8,29950,30050
80000,88,71869.5559129475,1824,182.4,39987,40013
100000,88,89657.37766846377,2212,221.2,50169,49831
2,89,1.8480306345514523,1,0.1,1,1
3,89,2.6989366795271783,1,0.1,2,1
100,89,79.08898655583333,37,3.7,54,46
200,89,166.5763569874152,104,10.4,105,95
2000,89,1746.3303360450373,631,63.1,992,1008
10000,89,8844.256285421221,1283,128.3,5034,4966
20000,89,17861.366689819002,1516,151.6,10038,9962
40000,89,35849.552093550294,1695,169.5,19980,20020
60000,89,53855.02642808089,1601,160.1,29805,30195
80000,89,71813.66358075838,2377,237.7,39887,40113
100000,89,89737.68154381943,2276,227.6,50140,49860
2,90,2.4864602570481775,1,0.1,0,2
3,90,2.9462408722140507,1,0.1,1,2
100,90,82.75121807359268,57,5.7,51,49
200,90,167.75388404296004,93,9.3,104,96
2000,90,1764.234107024894,467,46.7,996,1004
10000,90,8871.4665529467,1474,147.4,5006,4994
20000,90,17862.06078032848,1758,175.8,9963,10037
40000,90,35848.53078771072,1776,177.6,20023,19977
60000,90,53843.860612887765,1750,175.0,30055,29945
80000,90,71710.32053978565,2281,228.1,40110,39890
100000,90,89922.96452782501,2162,216.2,49916,50084
2,91,1.8210461238858668,1,0.1,1,1
3,91,2.196228546646157,1,0.1,1,2
100,91,84.85951432951411,48,4.8,49,51
200,91,172.48374275041883,117,11.7,95,105
2000,91,1766.0478080600494,458,45.8,977,1023
10000,91,8948.380347881524,1347,134.7,4926,5074
20000,91,17713.606175629076,1670,167.0,10192,9808
40000,91,35854.9618725721,1531,153.1,19926,20074
60000,91,53793.307810816375,2234,223.4,29731,30269
80000,91,71833.7443940243,1963,196.3,39971,40029
100000,91,89833.01842953113,1732,173.2,50048,49952
2,92,2.4359228538486324,1,0.1,1,1
3,92,2.273048062438982,1,0.1,1,2
100,92,82.17558232486535,56,5.6,51,49
200,92,173.40146368910115,91,9.1,91,109
2000,92,1751.309655152836,526,52.6,977,1023
10000,92,8917.80703676767,1501,150.1,4879,5121
20000,92,17871.684165455845,1379,137.9,10021,9979
40000,92,35790.86293183185,1673,167.3,20036,19964
60000,92,53771.323410972545,1682,168.2,30067,29933
80000,92,71794.09764965632,2192,219.2,39926,40074
100000,92,89843.87371231819,2341,234.1,49940,50060
2,93,2.2456225685856754,1,0.1,0,2
3,93,2.474346015895808,1,0.1,2,1
100,93,88.14704812008921,55,5.5,40,60
200,93,171.50308596781971,121,12.1,97,103
2000,93,1745.238575562469,476,47.6,1006,994
10000,93,8887.143230946604,1126,112.6,5046,4954
20000,93,17830.911015852435,1279,127.9,10035,9965
40000,93,35701.27470411263,1982,198.2,20029,19971
60000,93,53750.12909428689,2137,213.7,29961,30039
80000,93,71791.2073648436,1867,186.7,40060,39940
100000,93,89785.29594687,2265,226.5,49972,50028
2,94,2.272504319480019,1,0.1,0,2
3,94,3.5674002043693838,1,0.1,0,3
100,94,82.62377855939418,59,5.9,52,48
200,94,169.8864881711289,98,9.8,104,96
2000,94,1757.597535479316,677,67.7,957,1043
10000,94,8841.310708914943,1290,129.0,5051,4949
20000,94,17864.757928316412,1634,163.4,9902,10098
40000,94,35784.01095806703,1513,151.3,20085,19915
60000,94,53859.54575544824,1768,176.8,29886,30114
80000,94,71699.3235661195,2670,267.0,39992,40008
100000,94,89749.50509349309,1929,192.9,50116,49884
2,95,1.9840817247941778,1,0.1,1,1
3,95,2.475754358536336,1,0.1,1,2
100,95,85.55191596415484,56,5.6,44,56
200,95,163.2786309478434,75,7.5,112,88
2000,95,1730.0770633923455,719,71.9,1012,988
10000,95,8869.65894018273,1231,123.1,4993,5007
20000,95,17845.867812459725,1473,147.3,10022,9978
40000,95,35882.88355789232,1568,156.8,19985,20015
60000,95,53863.34627759692,1775,177.5,29977,30023
80000,95,71743.09727886463,2194,219.4,40175,39825
100000,95,89810.85858835095,1853,185.3,49980,50020
2,96,2.574606684722716,1,0.1,0,2
3,96,2.691146929110994,1,0.1,2,1
100,96,82.67410812698807,52,5.2,51,49
200,96,168.48466443033473,132,13.2,96,104
2000,96,1718.682361012757,615,61.5,1028,972
10000,96,8904.50722141203,1323,132.3,4921,5079
20000,96,17822.605517874177,1448,144.8,10066,9934
40000,96,35824.57045657434,1456,145.6,20059,19941
60000,96,54031.33692339535,1888,188.8,29683,30317
80000,96,71974.93266212729,2612,261.2,39744,40256
100000,96,89676.93378338379,2326,232.6,49940,50060
2,97,1.8086799589854219,1,0.1,1,1
3,97,2.416490974141928,1,0.1,1,2
100,97,87.75935940056736,63,6.3,44,56
200,97,173.10184283491344,114,11.4,96,104
2000,97,1724.805122110979,537,53.7,1007,993
10000,97,8844.15455128688,1257,125.7,5043,4957
20000,97,17805.738326945047,1380,138.0,10086,9914
40000,97,35877.71435758463,1399,139.9,20039,19961
60000,97,53890.29262755496,2040,204.0,29754,30246
80000,97,71720.39324699152,2340,234.0,40078,39922
100000,97,89782.52990707419,2761,276.1,49946,50054
2,98,0.8145502245114575,1,0.1,2,0
3,98,2.744718232966916,1,0.1,1,2
100,98,87.83499195034628,43,4.3,50,50
200,98,168.28620676939752,44,4.4,102,98
2000,98,1782.5978940726975,477,47.7,954,1046
10000,98,8892.2028536314,998,99.8,5033,4967
20000,98,17924.99139969288,1439,143.9,9904,10096
40000,98,35728.31616758424,1989,198.9,20149,19851
60000,98,53934.992539716026,1824,182.4,29840,30160
80000,98,71672.99077305135,1834,183.4,40114,39886
100000,98,89885.7577431911,2069,206.9,49992,50008
2,99,1.8180132411797114,1,0.1,1,1
3,99,3.5836871203196776,1,0.1,0,3
100,99,82.57999586506993,57,5.7,54,46
200,99,176.33978571858597,88,8.8,93,107
2000,99,1742.0603833469079,476,47.6,998,1002
10000,99,8888.950420988389,1229,122.9,4988,5012
20000,99,17898.22955742493,1459,145.9,9968,10032
40000,99,35793.37049238041,1875,187.5,19950,20050
60000,99,53840.67509610089,2492,249.2,29904,30096
80000,99,71721.2422159516,2792,279.2,40102,39898
100000,99,89810.56725093647,1941,194.1,50030,49970
2,100,2.1461676491339117,1,0.1,0,2
3,100,2.6280360493397854,1,0.1,2,1
100,100,87.29408258420487,38,3.8,50,50
200,100,165.11013821013668,108,10.8,100,100
2000,100,1726.687849180828,573,57.3,1015,985
10000,100,8870.623205217154,1431,143.1,5016,4984
20000,100,17778.775095229594,1315,131.5,10112,9888
40000,100,35814.17070026597,2343,234.3,19911,20089
60000,100,53675.0549175319,2286,228.6,30265,29735
80000,100,71825.88961042067,1448,144.8,40061,39939
100000,100,89726.18163071535,2289,228.9,49990,50010
